id,title,type,description,release_year,imdb_id,imdb_score,imdb_votes
tm184511,Inkaar,MOVIE,"At a leading ad agency, the battle for the top job between Rahul Verma, the advertising CEO, and Maya Luthra, his ambitious protÃƒÂ©gÃƒÂ©e, takes an ugly turn when Maya files a sexual harassment complaint against Rahul.",2013,tt2094854,6.2,2565.0
ts67797,Sammy & Co,SHOW,"A series following the story of young turtles, Ricky and Ella, and their friends, Annabel the Octopus and Pipo the Butterfly Fish. Within the many fun, exciting adventures, we learn that life underwater is quite similar to life on earth and likewise, things rarely go as planned! Even if they live with the wise Sammy in the safe happy setting of a warm reef, our little turtles Ã¢â‚¬â€œ just like little kids Ã¢â‚¬â€œ wonÃ¢â‚¬â„¢t be able to resist the appeal of the big blue ocean!",2014,tt2580128,5.6,30.0
tm157461,Coming Soon,MOVIE,"Pirated DVD seller Zafer who is formerly an extra in movies, swore to give up illegal works when his wife wanted to get divorce. To win his family back, he and his old-fashioned crew decided to make a movie called ""Summit - The End Of Evil"" which is a fantastic science fiction movie and couldn't be shot since 1977. A funny, entertaining and emotional journey awaits him who waded into this adventure with his unqualified crew.",2014,tt3698408,7.5,33714.0
tm178992,The Midas Touch,MOVIE,"Successful debt collector Chiu takes pity on a group of wannabe pop starlets when he goes to collect from the agency they are signed with. Naively thinking that he can do a better job in launching their careers, Chiu takes over the company in lieu of the debt but starts to realize that he may have bitten off more than he can chew. Hoping that things might change with a more strategic approach, he hires experienced talent manager Suen but with money running low and the company on the brink of bankruptcy, a dejected Chiu is soon ready to admit that his Midas touch has run out until a Korean showbiz entity expresses interest in the girls.",2013,tt3173512,5.0,183.0
tm144541,Refugiado,MOVIE,"7 year old MatÃƒÂ­as returns home from a friendÃ¢â‚¬â„¢s birthday party to find his mother, Laura, unconscious on the floor. When she recovers her senses they decide to leave home and rush to a shelter for abused women where they spend 48 hours before Laura decides to rebuild her life somewhere else. Through the eyes of MatÃƒÂ­as we will discover their escape in a city where everything MatÃƒÂ­as once knew feels dangerous and foreign until Laura finds a secure place to raise her son.",2014,tt3717390,6.4,365.0
tm215339,Ralphie May: Imperfectly Yours,MOVIE,Standup in Las Vegas.,2013,tt3219820,5.4,150.0
tm177645,Wedding Association,MOVIE,"Ismail's son, Tarik returns to his village after long years of being away and announces that he is engaged to a Latvian woman named Nugesha and although he doesn't have the means for it, Ismail still wants to be the one who pays for the expenses of the wedding. Several problems ensue as he tries to make sure that there is enough money for the wedding.",2013,tt3726104,7.1,22186.0
tm200926,Heritages,MOVIE,"When director Philippe Aractingi is forced to leave his motherland for the third time, the realisation dawns on him: his ancestors have been fleeing wars for five generations. Exploring his roots, Aractingi goes back to the fall of the Ottoman Empire, the creation of Israel and the Lebanese Civil War. Experimenting with a radical new film-making style, he interlaces directed scenes and archive images with video-filmed personal diaries, family photos and super 8 reels.",2014,tt3461524,7.3,130.0
tm181092,Race 2,MOVIE,"Ranveer Singh (Saif Ali Khan) travels to exotic locales and confronts the Turkish mafia on a mission to avenge the death of his lover Sonia in this action-packed sequel. In the process of seeking her killers, Ranveer crosses Armaan Mallick (John Abraham) and Aleena (Deepika Padukone) -- two of the most feared figures in the Turkish underworld. Meanwhile, Ranveer's loyal friend RD (Anil Kapoor) and his new partner Cherry (Amisha Patel) offer a helping hand in a world where love is cheap and trust is a luxury most agents can't afford.",2013,tt1375789,5.3,16302.0
tm183002,Madras Cafe,MOVIE,An Indian intelligence agent journeys to a war-torn coastal island to break a resolute rebel group and meets a passionate journalist.,2013,tt2855648,7.7,24319.0
tm144557,Deliha,MOVIE,"A woman desperately seeking for a man to love. When he finally arrives, she overlooks him.",2014,tt4470892,4.5,4315.0
tm205684,Confusion Na Wa,MOVIE,"Set in a Nigerian city Confusion Na Wa is a dark comedy about a group of strangers whose fates become intertwined over the course of 24 hours. At the heart of everything is a phone found by two opportunist wasters Charles and Chichi who, having read through its contents, decide to blackmail the owner Emeka. Little do they realize that their misdemeanors have set in motion a chain of events that will lead to their own downfall.",2013,tt3012648,7.0,38.0
tm167107,Saheb Biwi Aur Gangster Returns,MOVIE,"The Royal Scandal, the war for power and fight for money continues with the return of Saheb Biwi Aur Gangster. Aditya Pratap Singh (Jimmy Sheirgill) is crippled and is trying to recover from the physical disability and his wifes betrayal. The lover cum seductress Madhavi Devi (Mahie Gill) is now an MLA, her relationship with Aditya may have broken to shambles but her relation with alcohol is deep, dark and daunting. Indarjeet Singh, a ragged prince who has lost everything but his pride, pledges to get back his familys respect which was once destroyed by Adityas ancestors. Ranjana is a modern ambitious girl who is madly in love with Indarjeet Singh (Irrfan Khan). The story takes a new turn when Aditya falls in love with Ranjana and forces Birendra (Raj Babbar) her father, for their marriage. In this game of live chess between Saheb, Biwi and Gangster, the winner, the survivor takes it all.",2013,tt2362778,6.7,3978.0
tm143299,Ungli,MOVIE,"When a corrupt judicial system lets a drunken driver off scott-free, four gym friends become vigilantes to avenge the death of their trainer.",2014,tt2392447,5.8,3888.0
tm175753,Chashme Baddoor,MOVIE,"Siddharth, Omi, and Jai are close friends and roommates who are studying at Delhi University. Siddharth has completed M.A in Economics and is preparing for Ph.D. Siddharth is very studious and spends most of his time with books whereas Omi and Jai are busy in chasing girls, watching movies or dramas; only common thing among them is smoking. One day Omi and Jai see a girl who is new to their neighborhood and try to impress her by their tricks; they give up when both of them experience shameful events. After some days, Neha shows up as Chamko washing powder salesgirl to their flat, upon seeing whom Jai and Omi hide quickly. Siddharth sees Neha for the first time and a love story begins. But when his two friends find out, they decide to put an end to their relationship as a revenge to the embarrassment inflicted upon them by the girl. Initially, they succeed in separating Siddharth and Neha but later on repent",2013,tt2229848,5.4,5121.0
tm185736,SampleThis,MOVIE,"A documentary that reveals how a forgotten record by the Incredible Bongo Band helped cement the foundation of hip hop when DJ Herc extended its percussion by playing them back to back, creating an anthem on the streets of the Bronx.",2013,tt2407418,6.4,466.0
tm460055,The War Against Women,MOVIE,"Sexual violence against women is a very effective weapon in modern warfare: instills fear and spreads the seed of the victorious side, an outrageous method that is useful to exterminate the defeated side by other means. This use of women, both their bodies and their minds, as a battleground, was crucial for international criminal tribunals to begin to judge rape as a crime against humanity.",2013,tt3856034,7.3,74.0
tm182580,Ghadi,MOVIE,"Leba is a music instructor who lives in a small Lebanese town. Social pressure leads him to get married and have children. Lara, his beloved wife, births a girl, later other one and finally Ghadi, a boy with special needs related with Down Syndrome. Ghadi could have been a burden, but he is a cause of pride and joy for all of them Ã¢â‚¬â€but a test too that proves the intolerance of other people.",2013,tt3190580,7.3,1128.0
tm157681,Eyes of a Thief,MOVIE,A father with a dangerous secret searching for his daughter.,2014,tt2993406,6.6,443.0
tm197423,2025-10-01 00:00:00,MOVIE,"Its September 1960, and with Nigeria on the verge of independence from British colonial rule, a northern Nigerian Police Detective, DAN WAZIRI, is urgently despatched by the Colonial Government to the trading post town of Akote in the Western Region of Nigeria to solve a series of female murders that have struck horror in the hearts and minds of the local community. On getting to Akote, more murders are committed, and with local tension high and volatile, Waziri has a race on his hands to solve the case before even more local women are killed. Set against the backdrop of the national celebratory mood of the impending independence, Waziri is pulled into a game of cat and mouse as he and the killer try to outwit each other...",2014,tt3206616,6.4,424.0
tm162259,Mars at Sunrise,MOVIE,A conflict between a Palestinian artist and an Israeli soldier is told in a surrealist style.,2014,tt2714424,7.8,43.0
tm167342,Satyagraha,MOVIE,"Satyagraha is the story of a son who yearns for a father. Of a father, who grieves for his lost son. Of a young woman who fights so hard with life that she has forgotten to love. Of an ambitious rabble-rouser, for whom action is the knee-jerk mantra. It is the story of how these four discover one another, and come together to raise hell, shaking the powers that be to their very roots! But, Satyagraha is also the story of an influential power-hungry despot who will stop at nothing to destroy them.",2013,tt2275802,5.9,5127.0
tm169054,Bhaji in Problem,MOVIE,Sundeep leads a double life when he marries two women and keeps them from one another. His carefully planned life unravels when an old friend who knows his secret arrives looking to fall in love.,2013,tt2879770,7.3,1007.0
tm169294,Pagpag: Nine Lives,MOVIE,The movie follows a group of teenagers that are terrorized by an evil spirit. The film revolves around the traditional Filipino belief that one should never go home directly after visiting a wake since it risks bringing evil spirits or the deceased to one's home.,2013,tt2996950,5.5,313.0
tm178234,Blind Intersections,MOVIE,"Three protagonists, one city, different backgrounds: Nour, India and Marwan pass each other but they never meet, though the effect of one incident will drastically alter their lives. Caught in a moment, their lives fall apart in just a matter of seconds.",2013,tt1918638,6.7,172.0
tm155014,Trailer Park Boys: Live at the North Pole,MOVIE,"Bubbles and the other boys get a letter from a TPB fan club president in Minneapolis, Minnesota to do a live show at the State Theatre for Christmas. Ricky goes along with it to make nice with Santa Jesus God after a rough-up the previous year, while Julian brings along Randy to sell 60/40 raffle tickets and make some money. Mr. Lahey sneaks along to spoil the boys' fun. A Netflix original production.",2014,tt3596200,6.7,1091.0
tm188290,Must Be... Love,MOVIE,"A young woman develops romantic feelings for her best friend, but problems arise when another gal enters the picture.",2013,tt2769454,6.4,522.0
tm187505,She's The One,MOVIE,A television hosts wakes up to her true desires when his best friend's video goes viral.,2013,tt3264438,6.3,205.0
tm155051,Trailer Park Boys - Live in F**kin' Dublin,MOVIE,The boys head to Ireland after winning a contest to see Rush but are arrested by immigration and must perform a community service puppet show.,2014,tt3580052,6.2,1548.0
tm183654,SDU: Sex Duties Unit,MOVIE,"The Special Duties Unit (SDU) is an elite paramilitary tactical unit of the Hong Kong Police Force and is considered one of the world's finest in its role. But being the best carries its own burdens. Like everyone else, they go through troubles with love, with family and with their jobs. And sometimes they get horny.  This touching story is about Special Duties Unit Team B and their trip to Macau for a weekend of unadulterated debauchery.",2013,tt3044248,5.9,479.0
tm176900,Theeya Velai Seiyyanum Kumaru,MOVIE,"A man falls in love with a woman, a new recruit in his company. He seeks guidance from the `Love Guru' to win her heart, but problems arise when the guru learns that the man is in love with his sister.",2013,tt2187085,5.1,28.0
tm179248,Settai,MOVIE,Three struggling room-mates unknowingly become potential prey of a ruthless gangster,2013,tt2677816,4.5,515.0
tm158546,Raja Natwarlal,MOVIE,"Based on the story of a notorious real-life con man, this twisty Bollywood thriller revolves around cunning fraudster Raja Natwarlal, who pulls off a series of two-bit scams in Mumbai on his way to a big swindle. A small-time con man wants to get into the big leagues and take on a Goliath in the world of scams.",2014,tt3483712,6.1,4280.0
tm250364,Chhota Bheem in the Incan Adventure,MOVIE,A huge bird swoops down and kidnaps Princess Indumati. The army's scoured the whole area and the neighboring kingdoms but there's no trace of Princess Indumati. The only thing Bheem finds was strange bird-feathers from the land of Incas. Bheem and team starts searching in the forests of Mexico where Dholu-Bholu fall off into a river. Bheem and others jump in to save them but are soon carried off by the rivers currents to the shores of a desolate valley. The valley is covered with heaps and heaps of ashes all around one such mound lie near the princess bangles. The sun rises and the mounds of ashes takes the shape of humans. The Incas where they meet Princess Indumati.,2013,tt4171600,7.4,31.0
tm157062,Anjaan,MOVIE,"Krishna (Suriya) comes to Mumbai in search of his brother Raju Bhai (Suriya), an underworld don. Through Raju Bhai's gangster friends, his past life is revealed. What happened to Raju Bhai? Will Krishna find him?",2014,tt6925136,5.3,5018.0
tm144451,Cold Harbour,MOVIE,"While investigating a smugglers' turf war in Cape Town, township cop Sizwe discovers police corruption. He must set loyalty aside to act with integrity, alone.",2014,tt3922888,5.2,211.0
tm171891,Himmatwala,MOVIE,"When a temple priest commits suicide after being dishonored by an evil landlord, his son returns to his native village on a mission of vengeance.",2013,tt2802286,1.7,8550.0
tm242276,Na Bangaaru Talli,MOVIE,"The film was co-produced by M. S. Rajesh and Dr. Sunitha Krishnan, an internationally known anti-trafficking crusader. It explores the consequences of sex trafficking, testing the vulnerability of trust in human relations.",2014,tt2404605,7.2,160.0
tm187118,What the Fish,MOVIE,"Sudha Mishra is 67 years old, divorced woman that leaves the responsibility of taking care of her house by Sumit, her nieceÃ¢â‚¬â„¢s fiancÃƒÂ©. The most important instruction given to Sumit was to Ã¢â‚¬ËœFeed The Fish & Water The PlantsÃ¢â‚¬â„¢. His very acceptance into the family was dependent on this instruction. When she returns a month later to her Vasant Kunj house, everything seems to be in order till she opens the bedroom door and a woman wearing white, wailing loudly.",2013,tt3357416,5.2,210.0
tm202914,My Own Man,MOVIE,"Rattled by the prospect of becoming a dad, a 40-year-old filmmaker begins to consider what ""manhood"" really means for him, prompting him to pursue an array of interests and reexamine his views -- which were shaped by his father.",2014,tt3812618,6.4,445.0
tm159296,One by Two,MOVIE,"This is the story of Amit and Samara - two souls in Mumbai, a city of millions and how the universe conspires to bring them together. This is a coming of age film about how two people are destined to meet but only when their individual lives are ready for each other. Through a chance encounter, a series of coincidences and fates helping hand, Amit and Samaras lives intersect and affect each other. Whether they can find their true paths or not, only time will tell.",2014,tt2951576,3.9,745.0
tm186408,The Land of Cards,MOVIE,A royal prince arrives on an island of fascist rule and inspires a rebellion among its women in this hallucinogenic adaptation of a classic play.,2013,tt2261700,5.6,407.0
tm156397,Starting Over Again,MOVIE,"Ten years ago, Ginny, an Architecture student, and Marco, a History professor, began a one-of-a-kind and unpredictable love story. In the five years that they were together, they brought out the best in each other, which included MarcoÃ¢â‚¬â„¢s unrealized dream of becoming a chef. Together, they worked towards their dream of opening up a restaurant, but when Ginny realized her own pursuits were different from his, she rejected his wedding proposal and left the country for a Masters degree in Architecture. At present, Ginny co-owns a one-stop Architecture and Interior Design firm specializing in Restoration. She receives an email from Marco, which was written and sent after their break-up, meant to be read four years later. It makes her feel even more regretful of leaving the love of her life.",2014,tt5108234,8.3,15.0
tm166723,It Takes a Man and a Woman,MOVIE,"The film follows the life of Miggy and Laida after their break-up which occurred after the events in the second film. Miggy, is now in a relationship with Belle while Laida is now a fiercer woman after living in the United States. They try to co-exist in the same company while Laida tries to oppose Miggy's business decisions through a series of events which made them realize the real definition of true love.",2013,tt2816740,6.7,362.0
tm155507,Chelsea Handler: Uganda Be Kidding Me Live,MOVIE,"A culmination of Chelsea Handler's stand-up comedy tour in support of her fourth New York Times #1 Bestseller, Uganda Be Kidding Me.",2014,tt4079776,5.8,1165.0
tm159701,Wyatt Cenac: Brooklyn,MOVIE,Standup special recorded at Union Hall in Brooklyn.,2014,tt4286560,6.3,228.0
tm163066,Xenos,MOVIE,"In 2010, Abu Eyad and other young Palestinian men from the Ain el-Helweh refugee camp in Lebanon travelled with smugglers through Syria and Turkey into Greece. Like so many other migrants, they came looking for a way into Europe but found themselves trapped in a country undergoing economic, political, and social collapse.",2013,tt3289618,7.8,
tm323262,Seven Souls in the Skull Castle,MOVIE,"After the demise of warlord Nobunaga ODA, Japan was about to be unified by Hideyoshi TOYOTOMI. However, there was one man in Kanto region that was defiant to it. That man, who named himself TenmaOh (Mirai MORIYAMA) and leads the KANTO DOKURO-TO, an armed group hiding in the pitch-black DOKURO-JO (skull castle), once worked for NOBUNAGA. Sutenosuke (Shun OGURI) happens to rescue a woman who has been chased by the KANTO DOKURO-TO, which was headed by the bloodthirsty madman TenmaOh.",2013,tt15133818,7.3,47.0
ts20238,Boss & Me,SHOW,"Based off Gu ManÃ¢â‚¬â„¢s very popular internet novel, the story tells of a kind hearted young girl who works at a big conglomerate. However one of her weaknesses is eating, she loves to eat, and so upon discovering this her boss decides to intentionally fatten her up; she just so happens to share the same blood type as his sister, and thus has the motive of making her the blood donor. Hence comedy ensues as she melts his heart with her exceptional appetite and her cute charm.",2014,tt6186406,7.3,424.0
tm149541,D.L. Hughley: Clear,MOVIE,"Legendary comedian D.L. Hughley takes the stage at the Regency Ballroom in San Francisco for his new hilarious stand up special, Clear. In this uproarious performance, Hughley riffs on everything from the value of having nosy white neighbors to Colorado legalizing marijuana.",2014,tt3589494,6.9,249.0
tm181051,Giraffada,MOVIE,"Yacine is the veterinarian of the only zoo remaining in the Palestinian West Bank. He lives alone with his 10-year old son, Ziad. The kid has a special bond with the two giraffes in the zoo. He seems to be the only one to communicate with them. After an air raid in the region the male giraffe dies. His mate, Rita, wonÃ¢â‚¬â„¢t survive unless the veterinarian finds her a new companion. The only zoo that might provide this animal is located in Tel Aviv ...",2014,tt3132086,6.3,234.0
tm146144,Bobby Jasoos,MOVIE,"A film that celebrates the aspiration of Bobby, who wants to become the number one detective in the old city area of Hyderabad.",2014,tt3359290,5.5,2310.0
tm681614,Grandmother's Farm,MOVIE,A guys' getaway to one of their grandmother's farm in the desert goes from fun to frightening when a mystery guest crashes the party,2013,tt10033686,2.9,74.0
tm147908,Anaamika,MOVIE,"Anamika comes to India in search of her husband Ajay. As a hit man is taking down the people she goes to asking for help, Anamika is told by Khan, an encounter specialist, that her husband is Milan Damji, a terrorist mastermind...",2014,tt2939898,5.5,260.0
tm150962,Mumbai Delhi Mumbai,MOVIE,"Pia, a typical Ã¢â‚¬Å“MumbaiÃ¢â‚¬Â girl, makes her first ever day trip to Delhi and agrees to meet a possible match for marriage on her motherÃ¢â‚¬â„¢s insistence. She lands in Delhi determined to reject the guy after meeting him because after all heÃ¢â‚¬â„¢s from Ã¢â‚¬Å“DelhiÃ¢â‚¬Â. However, as it turns out she loses her phone while fighting with an auto driver and meets Goli Kohli, a witty Ã¢â‚¬Å“DelhiÃ¢â‚¬Â boy who grudgingly agrees to help her. One thing leads to another and they end up spending the entire day together. They fight, they argue, they laugh and share a lifetime of emotions in one day. When they meet in the morning they are strangers with strong biases about Mumbai & Delhi, when they part in the evening, the biases have turned into affection for each otherÃ¢â‚¬â„¢s quirks and finally, love.",2014,tt4045666,5.7,354.0
tm577690,A Place in the Stars,MOVIE,A young lawyer gets a case he believes will make him rich. In the process he encounters dangerous men willing to kill to protect a fake and adulterated medical drugs trade worth billions in Nigeria. The outcome helps him come to terms with his life and resolve the clash of values he has had with his father all along.,2014,tt3884826,6.2,19.0
tm136036,That Thing Called Tadhana,MOVIE,"A story about a broken-hearted girl who meets a boy in a not so normal way. Together, they go to places and find out Ã¢â‚¬Å“where do broken hearts go?Ã¢â‚¬Â.",2014,tt4170532,7.4,1050.0
tm177224,Gori Tere Pyaar Mein,MOVIE,"Sriram Venkat is the most shallow guy on earth who doesn't value relationships, family, friends, life or the country. Not necessarily in that order. Because he couldn't care less about the order. This makes him the clear 'black' sheep of the family.",2013,tt2275794,4.9,3838.0
tm142852,She's Dating the Gangster,MOVIE,"SheÃ¢â‚¬â„¢s Dating the Gangster tells the heart-wrenching tale of 17-year-old Athena Dizon and campus bad boy Kenji de los Reyes, two teenagers who begin a pretend relationship that ultimately transforms into something deeper.",2014,tt3772640,7.0,1079.0
tm180738,Deewana Main Deewana,MOVIE,"Govinda plays role of a person who is an easy going person and Priyanka enters his life. He wants to win her over and for this he keeps making one after another mistake. In order to impress her, he tells many lies and she starts hating him.  This film is remake of successful Tamil film ""Priyamudan"" directed by Vincent Selva.",2013,tt2361022,2.6,374.0
ts32752,Two Fathers,SHOW,"Seven years ago, two men were notified that the women they both dated had disappeared after giving birth to a baby girl. Not knowing who the father was, the two bachelors decided to raise the baby together. Tang Xiang Xi, the smooth-talking lawyer, and Wen Zhen Hua, the sensitive florist, and the young Tang Wen Di make up a non-traditional family. Their unique living arrangement attracts the attention of the girl's pigheaded teacher and their reclusive next door neighbor.",2013,tt6707142,8.0,54.0
tm188108,Sommore: Chandelier Status,MOVIE,"Sommore, the funniest and most elegant comedian on the scene, brings her unique brand of hip-hop comedy to this filmed stage show, shot on location in Miami, Florida. Tackling everything from the mundane lyrics of hit songs to the peculiar phenomenon of celebrities with no apparent skill or talent, Sommore also adds in some self deprecating humor that will have you laughing out loud.",2013,tt3012832,6.6,95.0
tm147405,E-Team,MOVIE,"E-Team is driven by the high-stakes investigative work of four intrepid human rights workers, offering a rare look at their lives at home and their dramatic work in the field.",2014,tt3458282,7.1,873.0
tm157286,The Royal Bengal Tiger,MOVIE,Abhirup is a typical Bengali guy who has a happy family but he doesn't know how to protest. Everything was going very good but suddenly from his office to his personal life so many problems accrued in his life due to his scaredy attitude. Then his imaginary childhood friend Anjan comes into his life and changes his life completely.,2014,tt3479858,6.9,874.0
tm250247,Chhota Bheem & Krishna vs Zimbara,MOVIE,"Chhota Bheem Aur Krishna vs Zimbara is an Indian animated movie featuring Bheem, the star of the Chhota Bheem series. It is the 19th movie of the series. Running Time - 65 mins.",2013,tt6417984,8.6,13.0
tm157783,Gollu Aur Pappu,MOVIE,Two innocent brothers are assigned a mission by a terrorist to detonate a bomb.,2014,tt4219300,3.8,118.0
ts107543,Mystic Whispers,SHOW,"After a car accident enables a young woman to hear mysterious sounds, she meets a mortician. Together, they listen to ghosts and try to help them.",2014,tt8834748,6.9,17.0
tm145658,The Amazing Praybeyt Benjamin,MOVIE,A soldier who once saved the entire country is assigned to guard a genius child whose intellect is needed to foil the plans of an evil villain.,2014,tt3828220,4.0,195.0
tm610571,Diamonds in the Sky,MOVIE,Survival of a 'truly independent' filmmaker far away from the industry.,2014,tt2338287,7.4,10.0
tm528044,Chhota Bheem Neeli Pahaadi,MOVIE,"The kids are excited, as they have all planned a trip to the Neeli Pahadi right on the borders of Dholakpur. The Neeli Pahadi has always been an uneasy reality of Dholakpur with rumours of ghostly inhabitants and a mysterious past which goes back right to the days when the kingdom of Dholakpur was established.",2013,tt6442694,8.5,9.0
tm176553,Doctor Bello,MOVIE,"Cancer specialist Dr. Michael Durant forms an unlikely bond with seven year old Sam and becomes desperate, willing to risk anything to save the childÃ¢â‚¬â„¢s life. A surreptitious Nigerian Nurse convinces him to seek the help of Dr. Bello, an uncertified Nigerian Doctor, known in the Brooklyn-African underground as a miracle worker.",2013,tt2723358,4.8,54.0
tm175364,Chhota Bheem Aur Hanuman,MOVIE,"The grouchy Makhichoos, whoe hates Diwali, is digging furiously in the Dholakpur forest searching for a demon.  Soon the demon emerges from the roots of a tree.  Both the evil witch and Makhichoos plan to build a new kingdom on the eve of Diwali and teach Bheem a lesson.  While Bheem and his friends are preparing for the celebrations, Chhota Hanuman also comes there to be a part of the festival.  But something worse happens; Makhichoos and the evil witch kidnap princess Indumati.  Will Bheem and Hanuman together rescue Indumati and triumph over the evil.",2013,tt6417854,7.1,33.0
tm529733,Chhota Bheem and the ShiNobi Secret,MOVIE,"Prof. Dhoomketu is trying to build a new machine based on how a volcano works. Dholu and Bholu mess around which gives Kalia a new 'smoking' hairdo. As Bheem and Chutki try to restore the machine, Indumati arrives in with Bheem's Samurai friend Sam. Jack relates that his entire clan in Iga, Japan is under threat from an unseen enemy. The youngsters of his village are disappearing at an alarming rate and efforts to trace them are coming to naught. Further, their king has been threatened by the cruel Emperor Hidoi Shin. The samurai of Sam's village are loyal to the king and lead his army but the disappearance of the good fighters has now put them at a disadvantage. Sam's grandfather talks about the lurking of a secret shadow but time is running out. Bheem and gang travel to Japan with Jack to save his clan and solve the Shinobi secret.",2013,tt6417830,8.6,6.0
tm138280,Sigaram Thodu,MOVIE,"Chellapa wants his son Murali to become a police officer like him but Murali's dream is a 'safe' bank job. However, a slew of thefts in ATMs affects them personally and changes the course of Murali's life.",2014,tt3949626,6.1,458.0
ts261583,Ojo's in d' House,SHOW,"A sitcom about the Ojo family, a newly-rich family that moves into a classy Lagos neighborhood. Each episode revolves around the hilarious antics of Mrs. Ojo and her obsession with keeping up appearances to be accepted by those of the upper-class social standing.",2013,tt12960266,6.1,11.0
tm175577,Flower Girl,MOVIE,"Nigerian comedy about a young woman who wants to get married, but her boyfriend is only interested in furthering his career, so she seeks help to get him to tie the knot.",2013,tt2662230,6.0,108.0
tm481846,Chhota Bheem Dus pe Dus,MOVIE,"In Kerala, Bheem suffers a humiliating defeat- not only is a rare temple stone is stolen under his watch, but the thief easily defeats Bheem and slips away.",2014,tt6417940,5.1,23.0
tm528043,Chhota Bheem the Crown of Valhalla,MOVIE,"Bheem and his friends are returning from the kingdom of Raunakpur when lightning strikes and they are caught in a sea-storm. Their ship 'Dholakpur Queen' is tossed and turned on the waves and captain Samudra Sen tries his best to keep it afloat. When the storm abates, Samudra Sen is stunned and says 'Valhalla'.",2013,tt6442766,8.1,14.0
ts8,Better Call Saul,SHOW,"Six years before Saul Goodman meets Walter White. We meet him when the man who will become Saul Goodman is known as Jimmy McGill, a small-time lawyer searching for his destiny, and, more immediately, hustling to make ends meet. Working alongside, and, often, against Jimmy, is Ã¢â‚¬Å“fixerÃ¢â‚¬Â Mike Ehrmantraut. The series tracks JimmyÃ¢â‚¬â„¢s transformation into Saul Goodman, the man who puts Ã¢â‚¬Å“criminalÃ¢â‚¬Â in Ã¢â‚¬Å“criminal lawyer"".",2015,tt3032476,8.8,404920.0
ts36577,The Last Kingdom,SHOW,"A show of heroic deeds and epic battles with a thematic depth that embraces politics, religion, warfare, courage, love, loyalty and our universal search for identity. Combining real historical figures and events with fictional characters, it is the story of how a people combined their strength under one of the most iconic kings of history in order to reclaim their land for themselves and build a place they call home.",2015,tt4179452,8.5,126473.0
ts38796,Stranger Things,SHOW,"When a young boy vanishes, a small town uncovers a mystery involving secret experiments, terrifying supernatural forces, and one strange little girl.",2016,tt4575572,8.69999999999999,989090.0
ts21867,Schitt's Creek,SHOW,"Formerly filthy rich video store magnate Johnny Rose, his soap star wife Moira, and their two kids, ÃƒÂ¼ber-hipster son David and socialite daughter Alexis, suddenly find themselves broke and forced to live in Schitt's Creek, a small depressing town they once bought as a joke.",2015,tt3526078,8.5,112537.0
ts37143,Alone,SHOW,"Hardcore survivalists are put by themselves in the Vancouver Island wilderness, without camera crews, teams, or producers Ã¢â‚¬â€œ on a single mission to stay alive for as long as possible.",2015,tt4803766,8.4,4622.0
ts35251,Grace and Frankie,SHOW,"Elegant, proper Grace and freewheeling, eccentric Frankie are a pair of frenemies whose lives are turned upside down - and permanently intertwined - when their husbands leave them for each other. Together, they must face starting over in their 70s in a 21st century world.",2015,tt3609352,8.19999999999999,48435.0
ts41766,The Good Place,SHOW,"Eleanor Shellstrop, an ordinary woman who, through an extraordinary string of events, enters the afterlife where she comes to realize that she hasn't been a very good person. With the help of her wise afterlife mentor, she's determined to shed her old way of living and discover the awesome (or at least the pretty good) person within.",2016,tt4955642,8.19999999999999,148562.0
ts36885,Ash vs Evil Dead,SHOW,"Bruce Campbell reprises his role as Ash Williams, an aging lothario and chainsaw-handed monster hunter whoÃ¢â‚¬â„¢s spent the last three decades avoiding maturity, and the terrors of the Evil Dead. But when a Deadite plague threatens to destroy all of mankind, heÃ¢â‚¬â„¢s forced to face his demons Ã¢â‚¬â€ both metaphorical and literal.",2015,tt4189022,8.4,70087.0
ts37539,One-Punch Man,SHOW,"Saitama is a hero who only became a hero for fun. After three years of Ã¢â‚¬Å“specialÃ¢â‚¬Â training, though, heÃ¢â‚¬â„¢s become so strong that heÃ¢â‚¬â„¢s practically invincible. In fact, heÃ¢â‚¬â„¢s too strong Ã¢â‚¬â€ even his mightiest opponents are taken out with a single punch, and it turns out that being devastatingly powerful is actually kind of a bore. With his passion for being a hero lost along with his hair, yet still faced with new enemies every day, how much longer can he keep it going?",2015,tt4508902,8.69999999999999,148386.0
ts37490,Chicago Med,SHOW,"An emotional thrill ride through the day-to-day chaos of the city's most explosive hospital and the courageous team of doctors who hold it together. They will tackle unique new cases inspired by topical events, forging fiery relationships in the pulse-pounding pandemonium of the emergency room.",2015,tt4655480,7.6,24142.0
ts41961,Queen of the South,SHOW,"Teresa flees Mexico after her drug-runner boyfriend is murdered. Settling in Dallas, she looks to become the country's reigning drug smuggler and to avenge her lover's murder.",2016,tt1064899,7.9,28537.0
ts42069,The Crown,SHOW,"The gripping, decades-spanning inside story of Her Majesty Queen Elizabeth II and the Prime Ministers who shaped Britain's post-war destiny. 

The Crown tells the inside story of two of the most famous addresses in the world Ã¢â‚¬â€œ Buckingham Palace and 10 Downing Street Ã¢â‚¬â€œ and the intrigues, love lives and machinations behind the great events that shaped the second half of the 20th century. Two houses, two courts, one Crown.",2016,tt4786824,8.69999999999999,190878.0
