tm112235,Kannathil Muthamittal,MOVIE,"A little girl is told by her parents that she is adopted. Determined to find her birth mother, her family eventually agrees to take her to Sri Lanka, where they are abducted by the terrorist group known as the Tamil Tigers.",2002,tt0312859,8.39999961853027,8376,2000s
tm112381,Comedian,MOVIE,"A look at the work of two stand-up comics, Jerry Seinfeld and a lesser-known newcomer, detailing the effort and frustration behind putting together a successful act and career while living a life on the road.",2002,tt0328962,6.90000009536743,6948,2000s
tm1125844,The Whole Truth,MOVIE,"When two siblings stumble on a strange hole in the wall of their grandparentsÃ¢â‚¬â„¢ house, horrifying incidents reveal sinister secrets about their family.",2021,tt15850662,5.09999990463257,3073,2020s
tm1127695,The Endless Trench,MOVIE,"A small village in Huelva, Andalusia, Spain, 1936. Higinio and Rosa have been married only for a few months when the Civil War breaks out. Higinio, being afraid of possible reprisals from the rebel faction, decides to use a hole dug in his own house as a temporary hideout.",2019,tt7937168,7.19999980926514,6239,2010s
tm1129217,Anonymously Yours,MOVIE,"After an accidental text message turns into a digital friendship, Vale and Alex start crushing on each other without realizing they've met in real life.",2021,tt16088568,5.69999980926514,1541,2020s
tm1129394,The Princess Switch 3: Romancing the Star,MOVIE,"A priceless relic is stolen from identical royals Queen Margaret and Princess Stacy, who enlist the help of their sketchy look-alike cousin Fiona Pembroke to retrieve it.",2021,tt14731142,5.5,5618,2020s
tm1130995,Jonas Brothers Family Roast,MOVIE,"A comedy roast of the pop band Jonas Brothers includes sketches, songs, games, and special guests.",2021,tt15763882,5.09999990463257,1579,2020s
tm1131061,Hilda and the Mountain King,MOVIE,"When Hilda wakes up in the body of a troll, she must use her wits and courage to get back home, become human again Ã¢â‚¬â€ and save the city of Trolberg.",2021,tt15777864,7.69999980926514,2146,2020s
tm1131382,Jim Gaffigan: Comedy Monster,MOVIE,"Comedy icon Jim Gaffigan offers some thoughts on the hot mess that was 2021, as well as his takes on marching bands, billionaires in space and more.",2021,tt15907298,6.80000019073486,1549,2020s
tm1132176,Jimmy Carr: His Dark Material,MOVIE,"Jimmy Carr finds humor in the darkest of places in this stand-up special that features his dry, sardonic wit Ã¢â‚¬â€ and some jokes he calls ""career enders.""",2021,tt16259786,7.09999990463257,4274,2020s
tm1134006,Death to 2021,MOVIE,This comedic retrospective mixes archival footage and scripted sketches as it revisits all the dread Ã¢â‚¬â€ and occasional delight Ã¢â‚¬â€ that 2021 had to offer.,2021,tt16301388,6.30000019073486,14315,2020s
tm113576,Little Women,MOVIE,"With their father away as a chaplain in the Civil War, Jo, Meg, Beth and Amy grow up with their mother in somewhat reduced circumstances. They are a close family who inevitably have their squabbles and tragedies. But the bond holds even when, later, male friends start to become a part of the household.",1994,tt0110367,7.30000019073486,57621,1990s
tm1137051,Bubble,MOVIE,"In an abandoned Tokyo overrun by bubbles and gravitational abnormalities, one gifted young man has a fateful meeting with a mysterious girl.",2022,tt16360006,6.5,2468,2020s
tm1137862,Four to Dinner,MOVIE,"In this rom-com challenging the concept of soulmates, parallel storylines portray four single friends as they pair up in different couple combinations.",2022,tt14247286,6.30000019073486,2913,2020s
tm1138477,Downfall: The Case Against Boeing,MOVIE,Investigators reveal how BoeingÃ¢â‚¬â„¢s alleged priority of profit over safety could have contributed to two catastrophic crashes within months of each other.,2022,tt11893274,7.40000009536743,9428,2020s
tm1138870,Badhaai Do,MOVIE,A gay cop and a lesbian teacher enter a sham marriage to pacify their families but find that relationships Ã¢â‚¬â€ both real and fake Ã¢â‚¬â€ aren't all that easy.,2022,tt11934846,7.30000019073486,15032,2020s
tm1141439,Home Team,MOVIE,"Two years after a Super Bowl win when NFL head coach Sean Payton is suspended, he goes back to his hometown and finds himself reconnecting with his 12-year-old son by coaching his Pop Warner football team.",2022,tt14592064,6,16320,2020s
tm1141594,Brazen,MOVIE,Mystery writer Grace Miller has killer instincts when it comes to motive - and she'll need every bit of expertise to help solve her sister's murder.,2022,tt13978306,4,11224,2020s
tm1141663,Cem YÃ„Â±lmaz: Diamond Elite Platinum Plus,MOVIE,"In an irreverent but heartfelt stand-up show, Turkish comedian Cem YÃ„Â±lmaz shares stories about childhood, social media and Turks on holiday abroad.",2021,tt16444502,6.59999990463257,6680,2020s
tm1141923,The Royal Treatment,MOVIE,"Isabella runs her own salon and isnÃ¢â‚¬â„¢t afraid to speak her mind, while Prince Thomas runs his own country and is about to marry for duty rather than love. When Izzy and her fellow stylists get the opportunity of a lifetime to do the hair for the royal wedding, she and Prince Thomas learn that taking control of their own destiny requires following their hearts.",2022,tt13989030,5.19999980926514,8127,2020s
tm1142224,The House,MOVIE,"""The House"" is an eccentric dark comedy directed by the leading voices in independent stop frame animation: Emma de Swaef and Marc Roels, Niki Lindroth von Bahr and Paloma Baeza. Produced by Nexus Studios, the trilogy centers on a house and the three surreal tales of the individuals who made it their home.",2022,tt11703050,6.80000019073486,12270,2020s
tm1142245,Kadaseela Biriyani,MOVIE,A studious teen who wants a simple life is conned by his violent older brothers into joining their grandiose plan to avenge their murdered father.,2021,tt11441458,7.5,1265,2020s
tm1143058,How I Fell in Love with a Gangster,MOVIE,"A mysterious woman recounts the rise and fall of Nikodem ""NikoÃ…â€º"" Skotarczak, one of the biggest gangsters in Poland's history. Inspired by a true story.",2022,tt16453244,6,2152,2020s
tm1143258,Hey! Sinamika,MOVIE,A wife who feels suffocated by her husband's incessant attention hires a psychologist to make him fall in love with her so that she can separate from him.,2022,tt11953194,6.09999990463257,2759,2020s
tm114476,Stuart Little 2,MOVIE,"Stuart, an adorable white mouse, still lives happily with his adoptive family, the Littles, on the east side of Manhattan's Central Park. More crazy mouse adventures are in store as Stuart, his human brother, George, and their mischievous cat, Snowbell, set out to rescue a friend.",2002,tt0243585,5.5,53746,2000s
tm1144897,My Father's Violin,MOVIE,"Through their shared grief and connection to music, an orphaned girl bonds with her emotionally aloof, successful violinist uncle.",2022,tt14369276,6.40000009536743,3049,2020s
tm114504,The Legend of Bhagat Singh,MOVIE,"Born in British India, Bhagat Singh witnesses numerous atrocities during his childhood and grows up to become one of the most fearless freedom fighters in the country.",2002,tt0319736,8.10000038146973,16225,2000s
tm1146393,All Hail,MOVIE,"After failing to predict a destructive hailstorm, a famous meteorologist flees to his hometown and soon finds himself on a journey of self-discovery.",2022,tt16427718,5.59999990463257,2840,2020s
tm1150256,Tall Girl 2,MOVIE,"After Jodi Kreyman gains popularity, her miscommunications start causing rifts with those around her and now she really needs to ""stand tall"".",2022,tt16085592,4.69999980926514,3916,2020s
tm1150385,The Tinder Swindler,MOVIE,"Posing as a wealthy, jet-setting diamond mogul, an Israeli conman wooed women online then conned them out of millions of dollars. Now some victims plan for payback.",2022,tt14992922,7.19999980926514,57606,2020s
tm1150727,Kapil Sharma: I'm Not Done Yet,MOVIE,"From the liquid courage behind his tweets to the sobering realities of making it in Mumbai, Kapil's pouring his heart out Ã¢â‚¬â€ with a heavy glug of humor.",2022,tt16867200,6.90000009536743,3950,2020s
tm1150872,Aziz Ansari: Nightclub Comedian,MOVIE,"After another year of lockdowns, Aziz takes the stage to skewer pandemic life, quarantines, vaccine cards, celebrity side-gigs, smartphones and more.",2022,tt17005964,7,1964,2020s
tm1151272,Beast,MOVIE,"A former RAW officer, who is among the hostages in a mall taken over by terrorists, has to foil their plans and prevent the government from releasing a dreaded terrorist, who he had helped put in prison at great personal cost.",2022,tt11301946,6.80000019073486,19332,2020s
tm1152224,Love Tactics,MOVIE,"An ad executive and a fashion designer-blogger don't believe in love, so they place a bet to make the other fall head over heels - with unusual tactics.",2022,tt14486678,5.09999990463257,3436,2020s
tm11556,The Quick and the Dead,MOVIE,"A mysterious woman comes to compete in a quick-draw elimination tournament, in a town taken over by a notorious gunman.",1995,tt0114214,6.5,92224,1990s
tm1158704,Tyler Perry's A Madea Homecoming,MOVIE,Madea's back - hallelujer! And she's not putting up with any nonsense as family drama erupts at her great-grandson's college graduation celebration.,2022,tt14813966,5.59999990463257,3447,2020s
tm1159163,Fistful of Vengeance,MOVIE,A revenge mission becomes a fight to save the world from an ancient threat when superpowered assassin Kai tracks a killer to Bangkok.,2022,tt14158554,4.5,5985,2020s
tm116324,Jackass: The Movie,MOVIE,"Johnny Knoxville and his band of maniacs perform a variety of stunts and gross-out gags on the big screen for the first time. They wander around Japan in panda outfits, wreak havoc on a once civilized golf course, they even do stunts involving LIVE alligators, and so on.",2002,tt0322802,6.59999990463257,92305,2000s
tm1164962,Restless,MOVIE,"After going to extremes to cover up an accident, a corrupt cop's life spirals out of control when he starts receiving threats from a mysterious witness.",2022,tt14465894,5.80000019073486,3704,2020s
tm1165219,Ali Wong: Don Wong,MOVIE,"Comedian, writer and actress Ali Wong returns to Netflix for her third original comedy special, Don Wong. Just in time for Valentine's Day, Ali reveals her wildest fantasies, the challenges of monogamy, and how she really feels about single people. Filmed at The Count Basie Theater in New Jersey.",2022,tt17542000,6.5,1828,2020s
tm1165983,The Weekend Away,MOVIE,"When her best friend vanishes during a girls' trip to Croatia, Beth races to figure out what happened. But each clue yields another unsettling deception.",2022,tt14817272,5.59999990463257,20207,2020s
tm1166015,The Invisible Thread,MOVIE,The teenage son of two fathers makes a documentary film about his parents but is surprised when a real-life plot twist occurs in his family.,2022,tt14540892,6.59999990463257,1432,2020s
tm1166020,The Takedown,MOVIE,"Plot Unknown, Sequel of On the Other Side of the Tracks (2012).",2022,tt13822738,5.69999980926514,1768,2020s
tm1166024,Choose or Die,MOVIE,"In pursuit of an unclaimed $125,000 prize, a broke college dropout decides to play an obscure, 1980s survival computer game. But the game curses her, and sheÃ¢â‚¬â„¢s faced with dangerous choices and reality-warping challenges. After a series of unexpectedly terrifying moments, she realizes sheÃ¢â‚¬â„¢s no longer playing for the money but for her life.",2022,tt11514780,4.69999980926514,14911,2020s
tm1166288,Rescued by Ruby,MOVIE,"Chasing his dream to join an elite K-9 unit, a state trooper partners with a fellow underdog: clever but naughty shelter pup Ruby. Based on a true story.",2022,tt11278476,7.09999990463257,6417,2020s
tm1167440,My Best Friend Anne Frank,MOVIE,"Based on the real-life friendship between Anne Frank and Hannah Goslar, from Nazi-occupied Amsterdam to their harrowing reunion in a concentration camp.",2021,tt10360772,6.19999980926514,3731,2020s
tm1168932,Taylor Tomlinson: Look at You,MOVIE,"Breakups. Therapy. Bangs. Taylor's gone through some stuff since her quarter-life crisis, and she spins her mental health journey into insightful comedy.",2022,tt18096250,7.30000019073486,1707,2020s
tm117488,The Next Karate Kid,MOVIE,"Mr. Miyagi decides to take Julie, a troubled teenager, under his wing after he learns that she blames herself for her parents' demise and struggles to adjust with her grandmother and fellow pupils.",1994,tt0110657,4.5,30138,1990s
tm117580,She's Gotta Have It,MOVIE,"The story of Nola Darling's simultaneous sexual relationships with three different men is told by her and by her partners and other friends. All three men wanted her to commit solely to them; Nola resists being ""owned"" by a single partner.",1986,tt0091939,6.69999980926514,14277,1980s
tm1177856,Without Saying Goodbye,MOVIE,The opposite lives of a workaholic architect and a fiery artist are upended when their chance encounter in breathtaking Peru shifts their views on life.,2022,tt14404596,5.69999980926514,2125,2020s
tm117873,Hum Aapke Hain Koun..!,MOVIE,"Prem and Nisha meet and fall in love at the wedding of their elder siblings, but their plans to be together are put in jeopardy when Nisha's sister dies, leaving behind a baby.",1994,tt0110076,7.5,20986,1990s
tm1179579,In Good Hands,MOVIE,"Diagnosed with a terminal illness, a single mother encounters a suave bachelor as she grapples with the future of her headstrong six-year-old.",2022,tt14898794,5.59999990463257,2325,2020s
tm1179973,Trust No One: The Hunt for the Crypto King,MOVIE,"When the young founder of a collapsing cryptocurrency exchange dies unexpectedly, irate investors suspect there's more to his death than meets the eye.",2022,tt15479902,6.30000019073486,3850,2020s
tm118438,Anjaam,MOVIE,"After mistaking a flight attendant's attention for love, a wealthy, spoiled man becomes obsessed with her and soon tears her life apart.",1994,tt0109134,6.59999990463257,6465,1990s
tm1185360,Return to Space,MOVIE,The inspirational rise of SpaceX as well as Elon Musk's two-decade effort to resurrect AmericaÃ¢â‚¬â„¢s space travel ambitions.,2022,tt18555320,7.30000019073486,3270,2020s
tm1185367,White Hot: The Rise & Fall of Abercrombie & Fitch,MOVIE,All the cool kids were wearing it. This documentary explores A&F's pop culture reign in the late '90s and early 2000s and how it thrived on exclusion.,2022,tt19034522,5.59999990463257,1184,2020s
tm1185374,The Mystery of Marilyn Monroe: The Unheard Tapes,MOVIE,This documentary explores the mystery surrounding the death of movie icon Marilyn Monroe through previously unheard interviews with her inner circle.,2022,tt19034332,6.19999980926514,2233,2020s
tm1185687,Silverton Siege,MOVIE,"After a failed sabotage mission, a trio of anti-apartheid freedom fighters ends up in a tense bank hostage situation. Based on a true story.",2022,tt18563148,6.09999990463257,2122,2020s
tm118637,John Q,MOVIE,"John Quincy Archibald is a father and husband whose son is diagnosed with an enlarged heart and then finds out he cannot receive a transplant because HMO insurance will not cover it. Therefore, he decides to take a hospital full of patients hostage until the hospital puts his son's name on the donor's list.",2002,tt0251160,7,131999,2000s
tm1187913,Honeymoon With My Mother,MOVIE,"JosÃƒÂ© Luis has been jilted at the altar but everything has its bright side, and he goes on a honeymoon with his mother. On this trip, he discovers he doesn't know his mother and he loves her.",2022,tt11269026,5.80000019073486,1503,2020s
tm119111,Blade II,MOVIE,"A rare mutation has occurred within the vampire community - The Reaper. A vampire so consumed with an insatiable bloodlust that they prey on vampires as well as humans, transforming victims who are unlucky enough to survive into Reapers themselves. Blade is asked by the Vampire Nation for his help in preventing a nightmare plague that would wipe out both humans and vampires.",2002,tt0187738,6.69999980926514,214461,2000s
tm1191224,365 Days: This Day,MOVIE,"Laura and Massimo are back and hotter than ever. But the reunited couple's new beginning is complicated by MassimoÃ¢â‚¬â„¢s family ties and a mysterious man who enters LauraÃ¢â‚¬â„¢s life to win her heart and trust, at any cost.",2022,tt12996154,2.5,10739,2020s
tm119281,Bonnie and Clyde,MOVIE,"In the 1930s, bored waitress Bonnie Parker falls in love with an ex-con named Clyde Barrow and together they start a violent crime spree through the country, stealing cars and robbing banks.",1967,tt0061418,7.69999980926514,111189,1960s
tm119776,Top Gun,MOVIE,"A heart-pounding combination of action, music and incredible aerial photography helped make Top Gun the blockbuster hit. of 1986. Top Gun takes a look at the danger and excitement that awaits every pilot at the Navy's prestigious fighter weapons school. Tom Cruise is superb as Lt. Pete ""Maverick"" Mitchell, a daring young flyer who's out to become the best. And Kelly McGillis sizzles as the civilian instructor who teaches Maverick a few things you can't learn in a classroom.",1986,tt0092099,6.90000009536743,329656,1980s
tm120072,Let It Snow,MOVIE,"When a huge blizzard (that doesn't show signs of stopping) hits, Gracetown is completely snowed in. But even though it's cold outside, things are heating up inside, proving that Christmas is magical when it comes to love.",2019,tt1950235,5.80000019073486,21515,2010s
tm120108,Kung Fu Panda 3,MOVIE,"Continuing his ""legendary adventures of awesomeness"", Po must face two hugely epic, but different threats: one supernatural and the other a little closer to his home.",2016,tt2267968,7.09999990463257,152791,2010s
tm120609,"Hail, Caesar!",MOVIE,"When a Hollywood star mysteriously disappears in the middle of filming, the studio sends their fixer to get him back.",2016,tt0475290,6.30000019073486,132821,2010s
tm121879,A River Runs Through It,MOVIE,"A River Runs Through is a cinematographically stunning true story of Norman Maclean. The story follows Norman and his brother Paul through the experiences of life and growing up, and how their love of fly fishing keeps them together despite varying life circumstances in the untamed west of Montana in the 1920's.",1992,tt0105265,7.19999980926514,59086,1990s
tm122434,Forrest Gump,MOVIE,"A man with a low IQ has accomplished great things in his life and been present during significant historic eventsÃ¢â‚¬â€in each case, far exceeding what anyone imagined he could do. But despite all he has achieved, his one true love eludes him.",1994,tt0109830,8.80000019073486,1994599,1990s
tm123789,The Young Messiah,MOVIE,"Tells the story of Jesus Christ at age seven as he and his family depart Egypt to return home to Nazareth. Told from his childhood perspective, it follows young Jesus as he grows into his religious identity.",2016,tt1002563,5.59999990463257,3542,2010s
tm12482,Ram Jaane,MOVIE,"A street hustler, who has spent several years in and out of prison, decides to reform his life, as he teaches street kids to stay away from crime, but has trouble maintaining these ideals in his own life.",1995,tt0114231,5.40000009536743,3901,1990s
tm12499,The Net,MOVIE,"Angela Bennett is a freelance software engineer who lives in a world of computer technology. When a cyber friend asks Bennett to debug a new game, she inadvertently becomes involved in a conspiracy that will soon turn her life upside down and make her the target of an assassination.",1995,tt0113957,5.90000009536743,66127,1990s
tm125985,Mobile Suit Gundam II: Soldiers of Sorrow,MOVIE,"After managing to survive attacks by Zeon's Char Aznable and Garma Zabi, the crew of Federation warship White Base and its mobile suits must battle Zeon forces through Asia, Europe, and the Atlantic Ocean if they are to reach Earth Federation's headquarters alive. During that process many of its crewmembers must overcome their fears, losses, immaturities, and insecurities in order to survive.",1981,tt0159510,7.19999980926514,1242,1980s
tm126769,Waiting for the Hearse,MOVIE,"Mama Cora, who is almost eighty years old, has three sons and a daughter. She lives with one of them, who has serious financial problems. The family meets one day to celebrate an anniversary meal, and that is when the problem arises: which of them will take care of her?",1985,tt0089108,8,6285,1980s
tm127384,Monty Python and the Holy Grail,MOVIE,"King Arthur, accompanied by his squire, recruits his Knights of the Round Table, including Sir Bedevere the Wise, Sir Lancelot the Brave, Sir Robin the Not-Quite-So-Brave-As-Sir-Lancelot and Sir Galahad the Pure. On the way, Arthur battles the Black Knight who, despite having had all his limbs chopped off, insists he can still fight. They reach Camelot, but Arthur decides not  to enter, as ""it is a silly place"".",1975,tt0071853,8.19999980926514,530877,1970s
tm12876,Bombay,MOVIE,"A Hindu man and a Muslim woman fall in love in a small village and move to Mumbai, where they have two children. However, growing religious tensions and erupting riots threaten to tear the family apart.",1995,tt0112553,8.10000038146973,12512,1990s
tm128925,Chamatkar,MOVIE,"When Sunder loses everything, he seeks refuge in a graveyard, where he befriends a ghost.",1992,tt0126234,6.5,6199,1990s
tm129763,Anbe Sivam,MOVIE,Nalla Sivam and Anbarasu meet under different circumstances and their lives are changed as they take the journey of their life.,2003,tt0367495,8.69999980926514,20595,2000s
tm129971,Luck by Chance,MOVIE,"Not wanting the same fate as befell her sisters, Sona Mishra re-locates to Mumbai to try to make a living making movies, but she soon finds that the path she has chosen is not an easy one.",2009,tt0886539,7.09999990463257,10206,2000s
tm130301,Gangaajal,MOVIE,"Posted to a small, crime-ridden town, a cop soon learns that cleaning up the system also means confronting the corruption among police and politicians.",2003,tt0373856,7.80000019073486,17029,2000s
tm130574,Did You Hear About the Morgans?,MOVIE,"In New York City, an estranged couple who witness a murder are relocated to small-town Wyoming as part of a witness-protection program.",2009,tt1314228,4.90000009536743,40289,2000s
tm130586,Endless Love,MOVIE,"Two young kids fall in love with each other. But the passion is too consuming for the parents of Jade. The parents try to stop them from seeing each other. But when this doesn't work, David burns down the house and is sent away. This doesn't stop him from seeing her. When he gets out he goes to look for her. But the passion for his first love is too strong and she has to leave.",1981,tt0082329,4.90000009536743,8374,1980s
tm130647,Chloe,MOVIE,"A doctor hires an escort to seduce her husband, whom she suspects of cheating, though unforeseen events put the family in danger.",2009,tt1352824,6.30000019073486,72916,2000s
tm131038,Public Enemies,MOVIE,"Depression-era bank robber John Dillinger's charm and audacity endear him to much of America's downtrodden public, but he's also a thorn in the side of J. Edgar Hoover and the fledgling FBI. Desperate to capture the elusive outlaw, Hoover makes Dillinger his first Public Enemy Number One and assigns his top agent, Melvin Purvis, the task of bringing him in dead or alive.",2009,tt1152836,7,297525,2000s
tm132273,Home,MOVIE,"When Earth is taken over by the overly-confident Boov, an alien race in search of a new place to call home, all humans are promptly relocated, while all Boov get busy reorganizing the planet. But when one resourceful girl, Tip, manages to avoid capture, she finds herself the accidental accomplice of a banished Boov named Oh. The two fugitives realize thereÃ¢â‚¬â„¢s a lot more at stake than intergalactic relations as they embark on the road trip of a lifetime.",2015,tt2224026,6.59999990463257,100705,2010s
tm132524,I Am Michael,MOVIE,The controversial true story of a gay activist who rejects his homosexuality and becomes a Christian pastor.,2015,tt5116866,5.59999990463257,5495,2010s
tm132694,Pet Sematary,MOVIE,"Dr. Louis Creed's family moves into the country house of their dreams and discover a pet cemetery at the back of their property. The cursed burial ground deep in the woods brings the dead back to life -- with ""minor"" problems. At first, only the family's cat makes the return trip, but an accident forces a heartbroken father to contemplate the unthinkable.",1989,tt0098084,6.5,102212,1980s
tm133374,The Blind Side,MOVIE,"The story of Michael Oher, a homeless and traumatized boy who became an All American football player and first round NFL draft pick with the help of a caring woman and her family.",2009,tt0878804,7.59999990463257,323939,2000s
tm133767,Love Actually,MOVIE,"'Love Actually' follows the lives of eight very different couples dealing with their love lives, in various loosely and interrelated tales, all set during a frantic month before Christmas in London, England.",2003,tt0314331,7.59999990463257,474176,2000s
tm133914,Parrot Sketch Not Included: Twenty Years of Monty Python,MOVIE,"Steve Martin presents selected sketches from ""Monty Python's Flying Circus (1969)"". It's the well known sketches, though the parrot sketch is not included. Steve Martin has some funny comments on the Pythons.",1989,tt0213984,8.10000038146973,1522,1980s
tm134052,Umrika,MOVIE,"When a young village boy discovers that his brother, long believed to be in America, has actually gone missing, he begins to invent letters on his behalf to save their mother from heartbreak, all the while searching for him.",2015,tt3995590,6.59999990463257,1463,2010s
tm134140,Ishq Vishk,MOVIE,"Rajiv Mathur decides to go conditionally steady with fellow collegian, Payal, so that be can be permitted to go on an outing. Payal accepts, and accompanies him. During the outing, he gets intoxicated, and attempts to molest her, and she decides to dump him. Thereafter, slighted but not beaten - Rajiv turns on his charms on another beauty - the gorgeous Alisha Sahay. But will she be as permissible as Payal?",2003,tt0362771,6.09999990463257,4203,2000s
tm134235,One Piece: Strong World,MOVIE,"20 years after his escape from Impel Down, the legendary pirate Shiki, the Golden Lion, reappears causing massive upheaval to the Marines. During his long seclusion, he was able to come up with a scheme to bring the World Government to his knees. On his way to execute the plan, Shiki crosses paths with the Straw Hat Pirates and becomes so impressed with Nami's knowledge of meteorology that he abducts her to forcedly enlist her into his crew. Luffy and the gang end up on a strange land populated with monstrous beasts as they desperately search for Shiki and Nami.",2009,tt1485763,7.5,5382,2000s
tm134407,Dev.D,MOVIE,"Because they come from different castes, the son of a tax collector and his true love are not allowed to marry, sending them down divergent paths.",2009,tt1327035,7.90000009536743,30389,2000s
tm134516,"Crouching Tiger, Hidden Dragon: Sword of Destiny",MOVIE,"A story of lost love, young love, a legendary sword and one last opportunity at redemption.",2016,tt2652118,6.09999990463257,19275,2010s
tm134791,Unfriended,MOVIE,"While video chatting one night, six high school friends receive a Skype message from a classmate who killed herself exactly one year ago. At first they think it's a prank, but when the girl starts revealing the friends' darkest secrets, they realize they are dealing with something out of this world, something that wants them dead.",2015,tt3901018,5.5,73854,2010s
tm134967,How to Train Your Dragon 2,MOVIE,"Five years have passed since Hiccup and Toothless united the dragons and Vikings of Berk. Now, they spend their time charting unmapped territories. During one of their adventures, the pair discover a secret cave that houses hundreds of wild dragons -- and a mysterious dragon rider who turns out to be Hiccup's mother, Valka. Hiccup and Toothless then find themselves at the center of a battle to protect Berk from a power-hungry warrior named Drago.",2014,tt1646971,7.80000019073486,327565,2010s
tm135083,Cairo Station,MOVIE,"Qinawi, a physically challenged peddler who makes his living selling newspapers in the central Cairo train station, is obsessed by Hanuma, an attractive young woman who sells drinks. While she jokes with him about a possible relationship, she is actually in love with Abu Siri, a strong and respected porter at the station who is struggling to unionize his fellow workers to combat their boss' exploitative and abusive treatment.",1958,tt0051390,7.5,4385,1950s
tm135106,In a Valley of Violence,MOVIE,"The story of a drifter named Paul who arrives in a small town seeking revenge on the thugs who murdered his friend. Sisters Mary Anne and Ellen, who run the town's hotel, help Paul in his quest for vengeance.",2016,tt3608930,6,18452,2010s
tm135307,Blackhat,MOVIE,A man is released from prison to help American and Chinese authorities pursue a mysterious cyber criminal. The dangerous search leads them from Chicago to Hong Kong.,2015,tt2717822,5.40000009536743,58192,2010s
tm135451,Gifted Hands: The Ben Carson Story,MOVIE,Gifted Hands: The Ben Carson Story is a movie based on the life story of world-renowned neurosurgeon Ben Carson from 1961 to 1987.,2009,tt1295085,7.59999990463257,10210,2000s
tm135543,By the Sea,MOVIE,"Set in France during the mid-1970s, Vanessa, a former dancer, and her husband Roland, an American writer, travel the country together. They seem to be growing apart, but when they linger in one quiet, seaside town they begin to draw close to some of its more vibrant inhabitants, such as a local bar/cafÃƒÂ©-keeper and a hotel owner.",2015,tt3707106,5.30000019073486,20541,2010s
tm136036,That Thing Called Tadhana,MOVIE,"A story about a broken-hearted girl who meets a boy in a not so normal way. Together, they go to places and find out Ã¢â‚¬Å“where do broken hearts go?Ã¢â‚¬Â.",2014,tt4170532,7.40000009536743,1050,2010s
tm136061,Suffragette,MOVIE,Based on true events about the foot soldiers of the early feminist movement who were forced underground to evade the State.,2015,tt3077214,6.90000009536743,41529,2010s
tm136257,Beasts of No Nation,MOVIE,"Based on the experiences of Agu, a child fighting in the civil war of an unnamed, fictional West African country. Follows Agu's journey as he's forced to join a group of soldiers. While he fears his commander and many of the men around him, his fledgling childhood has been brutally shattered by the war raging through his country, and he is at first torn between conflicting revulsion and fascination.",2015,tt1365050,7.69999980926514,80129,2010s
tm136308,Monster,MOVIE,"An emotionally scarred highway drifter shoots a sadistic trick who rapes her, and ultimately becomes the United States' first female serial killer.",2003,tt0340855,7.30000019073486,149218,2000s
tm136321,Advantageous,MOVIE,"In a near-future city where soaring opulence overshadows economic hardship, Gwen and her daughter, Jules, do all they can to hold on to their joy, despite the instability surfacing in their world.",2015,tt4209960,6.19999980926514,5378,2010s
tm136465,Tangerine,MOVIE,"It's Christmas Eve in Tinseltown and Sin-Dee is back on the block. Upon hearing that her pimp boyfriend hasn't been faithful during the 28 days she was locked up, the working girl and her best friend, Alexandra, embark on a mission to get to the bottom of the scandalous rumor. Their rip-roaring odyssey leads them through various subcultures of Los Angeles, including an Armenian family dealing with their own repercussions of infidelity.",2015,tt3824458,7.09999990463257,31385,2010s
tm136601,Walk of Shame,MOVIE,"A reporter's dream of becoming a news anchor is compromised after a one-night stand leaves her stranded in downtown L.A. without a phone, car, ID or money - and only 8 hours to make it to the most important job interview of her life.",2014,tt2463288,6,54065,2010s
tm136808,Identity,MOVIE,"Complete strangers stranded at a remote desert motel during a raging storm soon find themselves the target of a deranged murderer. As their numbers thin out, the travelers begin to turn on each other, as each tries to figure out who the killer is.",2003,tt0340770,7.30000019073486,240433,2000s
tm137002,BÃ„Âhubali: The Beginning,MOVIE,"The young Shivudu is left as a foundling in a small village by his mother. By the time heÃ¢â‚¬â„¢s grown up, it has become apparent that he possesses exceptional gifts. He meets the beautiful warrior princess Avanthika and learns that her queen has been held captive for the last 25 years. Shividu sets off to rescue her, discovering his own origins in the process.",2015,tt2631186,8,117333,2010s
tm137143,Terminator 3: Rise of the Machines,MOVIE,"It's been 10 years since John Connor saved Earth from Judgment Day, and he's now living under the radar, steering clear of using anything Skynet can trace. That is, until he encounters T-X, a robotic assassin ordered to finish what T-1000 started. Good thing Connor's former nemesis, the Terminator, is back to aid the now-adult Connor Ã¢â‚¬Â¦ just like he promised.",2003,tt0181852,6.30000019073486,393998,2000s
tm137342,Tears of the Sun,MOVIE,"Navy SEAL Lieutenant A.K. Waters and his elite squadron of tactical specialists are forced to choose between their duty and their humanity, between following orders by ignoring the conflict that surrounds them, or finding the courage to follow their conscience and protect a group of innocent refugees. When the democratic government of Nigeria collapses and the country is taken over by a ruthless military dictator, Waters, a fiercely loyal and hardened veteran is dispatched on a routine mission to retrieve a Doctors Without Borders physician.",2003,tt0314353,6.59999990463257,121066,2000s
tm137362,The Texas Chainsaw Massacre,MOVIE,"After picking up a traumatized young hitchhiker, five friends find themselves stalked and hunted by a chainsaw-wielding killer and his family of equally psychopathic killers.",2003,tt0324216,6.19999980926514,140741,2000s
