id,title,type,description,release_year,imdb_id,imdb_score,imdb_votes
tm827508,The Boys in the Band,MOVIE,"At a birthday party in 1968 New York, a surprise guest and a drunken game leave seven gay friends reckoning with unspoken feelings and buried truths.",2020,tt10199914,6.8,14938.0
ts88312,The Eddy,SHOW,"The owner of a Paris jazz club gets tangled up with dangerous criminals as he fights to protect his business, his band and his teenage daughter.",2020,tt7322210,7.1,2908.0
ts256007,Love & Anarchy,SHOW,A married consultant and a young IT tech kick off a flirty game that challenges societal norms Ã¢â‚¬â€ and leads them to re-evaluate their entire lives.,2020,tt10888876,7.4,7896.0
tm856375,The Decline,MOVIE,"Anticipating a disaster, Antoine, a father, attends a survivalist training given by Alain in his autonomous hideout. In fear of a natural, economic or social crisis, the group trains to face the different possible apocalyptic scenarios. But the disaster they will experience will not be the one they predicted.",2020,tt10307440,6.0,8675.0
ts101408,The Mess You Leave Behind,SHOW,"Based on the novel of the same name winner of the Primavera award 2016. Raquel, a young literature teacher, gives her marriage a second chance and moves to her husband's birth town, which hides a dark secret she will try to unravel.",2020,tt9731242,6.8,8848.0
tm845437,Disclosure,MOVIE,"An investigation of how Hollywood's fabled stories have deeply influenced how Americans feel about transgender people, and how transgender people have been taught to feel about themselves.",2020,tt8637504,8.19999999999999,5301.0
tm814150,How I Became a Super Hero,MOVIE,"While superheroes have assimilated into Parisian society, a new drug gives super powers to mere mortals.",2020,tt10345590,5.8,5047.0
tm981451,Death to 2020,MOVIE,"2020: A year so [insert adjective of choice here], even the creators ofÃ‚Â Black MirrorÃ‚Â couldn't make it upÃ¢â‚¬Â¦ but that doesn't mean they don't have a little something to add. This comedy event that tells the story of the dreadful year that was Ã¢â‚¬â€ and perhaps still is? The documentary-style special weaves together some of the world's most (fictitious) renowned voices with real-life archival footage.",2020,tt13567480,6.8,38301.0
tm855827,Pete Davidson: Alive from New York,MOVIE,"Comedian and ""SNL"" star Pete Davidson drops a candid and intimate stand-up special shot live in New York City.",2020,tt11474156,6.1,4072.0
ts315066,Vampires,SHOW,"A Paris teen who's half human, half vampire grapples with her emerging powers and family turmoil as she's pursued by a secret vampire community.",2020,tt11829316,5.6,1234.0
tm890674,Becoming,MOVIE,"Join former first lady Michelle Obama in an intimate documentary looking at her life, hopes and connection with others.",2020,tt12221748,6.8,6305.0
tm881162,Athlete A,MOVIE,Follow the Indianapolis Star reporters that broke the story about USA Gymnastics doctor Larry Nassar's abuse and hear from gymnasts.,2020,tt11905462,7.6,10544.0
ts242244,Japan Sinks: 2020,SHOW,"Based on Sakyo Komatsu's 1973 bestseller sci-fi novel ""Japan Sinks."" The story is set right after the 2020 Tokyo Summer Olympics, and follows the fate of the four members of the Muto family, including the protagonist girl Ayumu and her younger brother Gou.",2020,tt12031040,6.4,2922.0
tm877456,9to5: The Story of A Movement,MOVIE,"A campaign against the abuse of female workers by their male bosses, which starts in early 1970s Cleveland, leads to a popular fiction film with Fonda, Parton and Tomlin.",2020,tt11753730,7.4,228.0
ts236725,Lenox Hill,SHOW,From birth to brain surgery: This docuseries provides an intimate look at the lifesaving work of four doctors at Lenox Hill Hospital in NYC.,2020,tt12190580,8.69999999999999,2276.0
tm884511,The Lost Husband,MOVIE,"Trying to put her life back together after the death of her husband, Libby and her children move to her estranged Aunt's goat farm in central Texas.",2020,tt4257940,6.1,4578.0
ts252122,The Possessed,SHOW,"When night falls on the city, shadows and spirits come alive in this horror anthology series centered on urban legends.",2020,tt12929796,5.7,882.0
tm887450,Made You Look: A True Story About Fake Art,MOVIE,"A woman walks into a New York gallery with a cache of unknown masterworks. Thus begins a story of art world greed, willfulness and a high-stakes con.",2020,tt11994750,7.0,4111.0
tm936396,Holidate,MOVIE,"Fed up with being single on holidays, two strangers agree to be each other's platonic plus-ones all year long, only to catch real feelings along the way.",2020,tt9866072,6.1,61924.0
tm848995,Jingle Jangle: A Christmas Journey,MOVIE,"An imaginary world comes to life in a holiday tale of an eccentric toymaker, his adventurous granddaughter, and a magical invention that has the power to change their lives forever.",2020,tt7736496,6.5,18274.0
ts215378,Love 101,SHOW,"In 1990s Turkey, a group of teenage outcasts band together to make their beloved teacher fall in love so she'll have a reason to stay in town with them.",2020,tt10516352,7.5,13797.0
ts237208,The Big Flower Fight,SHOW,"Ten pairs of florists, sculptors and garden designers face off in a friendly floral fight to see who can build the biggest, boldest garden sculptures.",2020,tt12200714,7.4,1178.0
ts268890,Lovestruck in the City,SHOW,"Heart stolen by a free-spirited woman after a beachside romance, a passionate architect sets out to reunite with her on the streets of Seoul.",2020,tt13394544,7.7,2129.0
ts223192,Hospital Playlist,SHOW,Hospital Playlist tells the story of five doctors who have been friends since they entered medical school in 1999.,2020,tt11769304,8.8,4836.0
ts226602,How to Fix a Drug Scandal,SHOW,"The four-part docuseries revolves around Amherst, Massachusetts, drug lab chemist Sonja Farak who became addicted to the narcotics she was supposed to be testing. In covering her tracks, Farak falsified thousands of results and opened the door to overturning hundreds of wrongful convictions.",2020,tt11958942,7.0,3232.0
ts255880,Dream Home Makeover,SHOW,"Dreams come true for real families looking for the perfect home tailored to their own unique style, thanks to Shea and Syd McGee of Studio McGee.",2020,tt13161310,5.5,1078.0
tm942240,Dance of the Forty One,MOVIE,"Mexico City, November 1901. The police raid a private home where a secret party is being held. Among those attending is the son-in-law of President Porfirio DÃƒÂ­az.",2020,tt11525022,6.8,4236.0
tm483997,The Kissing Booth 2,MOVIE,"In the sequel to 2018's THE KISSING BOOTH, high school senior Elle juggles a long-distance relationship with her dreamy boyfriend Noah, college applications, and a new friendship with a handsome classmate that could change everything.",2020,tt9784456,5.7,30310.0
ts103360,The Barrier,SHOW,"In 2045, Spain like the rest of the western world has been driven into a dictatorial regime by the lack of natural resources. Life in the countryside is impossible, and in the city a fence divides peoples into the powerful, and the rest.",2020,tt9460858,6.8,3447.0
tm920096,Definition Please,MOVIE,"The story of Monica Chowdry, a National Spelling Bee champÃ¢â‚¬Â¦from 15 years ago. Life hasnÃ¢â‚¬â„¢t quite panned out as expected for Monica since her big win. When her estranged older brother returns home to help care for their sick mother, the siblings must find a way to reconcile.",2020,tt10395748,5.5,157.0
tm864480,Unknown Origins,MOVIE,"Madrid, 2019. A serial killer is spreading chaos. Anonymous people with no apparent connection are being murdered while imitating the first appearances of the most famous superheroes.",2020,tt5827790,6.1,6732.0
ts296153,Ashley Garcia: Genius in Love,SHOW,15-year-old scientist Ashley Garcia explores the great unknown of modern teendom after moving across the country to pursue a career in robotics.,2020,tt10380934,6.8,1183.0
tm898262,Coven,MOVIE,"French Basque Country, year 1609. The men of a small fishing village have gone to sea. Judge Rostegui, who has been charged by the king with ridding the country of the devil's wiles, arrests Ana and her friends and accuses them of witchcraft.",2020,tt9916362,6.4,4598.0
tm883189,Dangerous Lies,MOVIE,"After losing her waitressing job, Katie Franklin takes a job as a caretaker to a wealthy elderly man in his sprawling, empty Chicago estate. The two grow close, but when he unexpectedly passes away and names Katie as his sole heir, she and her husband Adam are pulled into a complex web of lies, deception, and murder. If she's going to survive, Katie will have to question everyone's motives Ã¢â‚¬â€ even the people she loves.",2020,tt10183816,5.3,16731.0
tm881859,A Secret Love,MOVIE,"Amid shifting times, two women kept their decades-long love a secret. But coming out later in life comes with its own set of challenges.",2020,tt3260524,7.8,4334.0
ts254600,The Playbook,SHOW,Coaches with championship rÃƒÂ©sumÃƒÂ©s share their personal rules for success in sports and life in this reflective and inspiring documentary series.,2020,tt12930602,7.4,1360.0
tm434553,Cut Throat City,MOVIE,"Four boyhood friends return to New OrleansÃ¢â‚¬â„¢ Lower Ninth Ward after Hurricane Katrina, to find their home decimated and prospects for work swept away. Turning to a local gangster for employment, the crew is hired to pull off a daring casino heist, right in the heart of the city.",2020,tt3547306,4.8,2521.0
tm848996,Tigertail,MOVIE,A man reflects on the lost love of his youth and his long-ago journey from Taiwan to America as he begins to reconnect with his estranged daughter.,2020,tt8902948,6.6,3540.0
ts256783,We Are the Champions,SHOW,"Explore the quirkiest, most charming, and oddly inspirational competitions you never knew existed, and the determined, passionate, and incredibly skilled competitors who put it all on the line to become heroes in their own extraordinary worlds.",2020,tt12409154,7.1,1379.0
tm912373,Jim Jefferies: Intolerant,MOVIE,"Between scenes from an excruciating date, Jim Jefferies digs into generational differences, his own bad habits and the shifting boundaries in comedy.",2020,tt12588160,7.2,2764.0
tm670553,Your Name Engraved Herein,MOVIE,"In 1987, as martial law ends in Taiwan, Jia-han and Birdy fall in love amid family pressure, homophobia and social stigma.",2020,tt10329134,7.3,5628.0
ts268508,Alien Worlds,SHOW,"Applying the laws of life on Earth to the rest of the galaxy, this series blends science fact and fiction to imagine alien life on other planets.",2020,tt13464340,6.5,3509.0
ts236388,The Circle France,SHOW,"Status and strategy collide in this social media competition where online players flirt, befriend and catfish their way toward 100,000 euros.",2020,tt9581778,7.4,692.0
tm893816,Desperados,MOVIE,"A panicked young woman and her two best friends fly to Mexico to delete a ranting email she sent to her new boyfriend. On arrival, they run into her former beau, who soon gets caught up in their frantic scheme.",2020,tt10050362,5.2,10030.0
ts86413,AJ and the Queen,SHOW,"While traveling across the country in a run-down RV, drag queen Ruby Red discovers an unlikely sidekick in AJ: a tough-talking 10-year-old stowaway.",2020,tt8404094,7.4,7961.0
ts254293,The American Barbecue Showdown,SHOW,Eight of the country's best backyard smokers and pitmasters vie for the title of American Barbecue Champion in a fierce but friendly faceoff.,2020,tt12938472,7.1,1151.0
tm922532,Freaks Ã¢â‚¬â€œ You're One of Us,MOVIE,"After having a chance encounter with a mysterious character, Wendy, a young working class mother, discovers that she has super powers.",2020,tt12875782,5.4,5809.0
ts237104,History 101,SHOW,"Infographics and archival footage deliver bite-size history lessons on scientific breakthroughs, social movements and world-changing discoveries.",2020,tt11958648,6.8,4031.0
tm878842,The Edge of All We Know,MOVIE,"A documentary film following the quest to understand the most mysterious objects in the universe, black holes.",2020,tt11863046,6.6,2288.0
tm855483,Have a Good Trip: Adventures in Psychedelics,MOVIE,"Celebrities recall their most mind-bending trips via animations, reenactments and more in this comedic documentary exploring the story of psychedelics.",2020,tt12133722,6.8,7578.0
tm454824,Silver Skates,MOVIE,"1899, the Christmas-time St.Petersburg. Ice-covered rivers and canals of the capital seethe with festive activities. On the eve of the new century those who should not be destined to meet, come together. They are people from different worlds: Matvey, the son of a lamplighter, whose only treasure is his silver-plated skates; Alice is the daughter of a high-ranking official dreaming of science. Each of them has his own difficult life-story, but having accidentally met they rush forward together in pursuit of their dreams.",2020,tt10525672,7.1,5774.0
ts252341,Chef's Table: BBQ,SHOW,"The Emmy-nominated series delves into the juicy, smoky world of barbecue, visiting acclaimed chefs and pitmasters in the US, Australia and Mexico.",2020,tt12917170,7.8,981.0
tm453850,Time to Hunt,MOVIE,"Four young men want to leave their dystopian world behind and go to a distant paradise to execute a money robbery, a daring act that will have unexpected consequences.",2020,tt11777040,6.3,5392.0
ts269690,Schulz Saves America,SHOW,Comedian Andrew Schulz takes on the year's most divisive topics in this fearlessly unfiltered and irreverent four-part special.,2020,tt13607518,7.3,1069.0
tm497383,Sergio,MOVIE,"A sweeping drama set in the chaotic aftermath of the US invasion of Iraq, where the life of top UN diplomat Sergio Vieira de Mello hangs in the balance during the most treacherous mission of his career.",2020,tt6468740,6.2,9619.0
ts256764,Heaven Official's Blessing,SHOW,"Xie Lian, the crown prince of Xian Le Kingdom, successfully ascends to Heaven during his third trial in spite of successive demotions. However, he accidentally breaks the Gold Palace of heavenly officials. With no human worshiping him, Xie Lian has to descend to the secular world to exorcise ghosts, which may help him sustain his divinity.",2020,tt13375866,8.3,1349.0
ts251560,Do Do Sol Sol La La Sol,SHOW,"A riches-to-rags pianist who loses everything but her smile is guided by twinkling little stars to a small town where she finds hope, home and love.",2020,tt12850262,7.4,1465.0
tm554944,Love Wedding Repeat,MOVIE,"While trying to make his sister's wedding day go smoothly, Jack finds himself juggling an angry ex-girlfriend, an uninvited guest with a secret, a misplaced sleep sedative, and the girl that got away in alternate versions of the same day.",2020,tt5096470,5.5,20033.0
tm931158,Gather,MOVIE,"A portrait of a growing movement amongst Indigenous Americans to reclaim their spiritual and cultural identities through obtaining sovereignty over their ancestral food systems, while battling against the historical trauma brought on by centuries of genocide.",2020,tt9309756,7.8,196.0
ts225377,Taj Mahal 1989,SHOW,"In and around Lucknow University in 1989, couples of varying ages explore the politics of love through marriage, budding romances and friendships.",2020,tt11725706,7.4,1522.0
tm819054,Dear Mother,MOVIE,"One day, Jean-Louis discovers that his heart has stopped. He is not dead, can walk and talk, but his heart is no longer beating. With the help of his wife and a friend, he tries to understand the origin of this mystery.",2020,tt10551904,5.8,1195.0
tm863890,Rising High,MOVIE,"Charting the rise and fall of three corrupt real estate agents who accumulate absurd wealth in no time but fall into a vortex of fraud, greed and drugs.",2020,tt9806336,5.9,4905.0
ts187386,My Perfect Landing,SHOW,"My Perfect Landing follows a family of gymnasts through their struggles of dealing with a life-changing move from Miami to Toronto, Canada.",2020,tt10268080,6.6,161.0
tm490222,Uncorked,MOVIE,Elijah must balance his dream of becoming a master sommelier with his father's expectations that he carry on the family's Memphis BBQ joint.,2020,tt9261218,6.4,5414.0
tm868777,"Love, Guaranteed",MOVIE,"To save her small law firm, earnest lawyer Susan takes a high-paying case from Nick, a charming new client who wants to sue a dating website that guarantees love. But as the case heats up, so do Susan and Nick's feelings for each other.",2020,tt11100856,5.6,17092.0
ts185885,Oktoberfest: Beer & Blood,SHOW,"In 1900, A rich newcomer with a shady past arrives in Munich determined to crash the local Oktoberfest with his own brewery. But when his daughter falls in love with the heir to a rival brewery, a violent chain of events is unleashed that will threaten both families' futures.",2020,tt10244612,6.8,2119.0
tm917325,Dragons: Rescue Riders: Secrets of the Songwing,MOVIE,"When a musical dragon with a beautiful voice hypnotizes the dragons and people of Huttsgalor, the Rescue Riders have to find a way to break the spell.",2020,tt12599350,5.1,175.0
tm986700,All My Friends Are Dead,MOVIE,"A group of friends at a New YearÃ¢â‚¬â„¢s Eve party go through a whirlwind of events that exposes secrets, breaks hearts Ã¢â‚¬â€ and leads to a shocking outcome.",2020,tt13728990,5.8,6126.0
ts268099,LEGO Marvel Avengers: Climate Conundrum,SHOW,The Environmental Clean-up Conference is off to anything but a smooth start when Tony Stark realizes his fellow competitor is his rival Justin Hammer!,2020,tt13783758,6.6,65.0
tm856593,Bert Kreischer: Hey Big Boy,MOVIE,"Still the ultimate comedy party animal, Bert Kreischer tells more stories about parenthood and family life in a stand-up special from Cleveland.",2020,tt11810424,7.0,1913.0
tm886283,Legacy of Lies,MOVIE,An ex-MI6 agent is thrown back into the world of espionage and high stakes to uncover the shocking truth about operations conducted by unknown secret services.,2020,tt6834916,5.0,3307.0
ts225430,Mystic Pop-up Bar,SHOW,"At this mysterious late-night food cart run by an equally mysterious woman and her part-timer, customers are provided a space for respite and counseling through their dreams. But most importantly, everyone here is treated equallyÃ¢â‚¬â€living or dead.",2020,tt12246190,8.0,1977.0
ts257301,Big Timber,SHOW,"Big Timber follows the dangerous work of logger and sawmill owner Kevin Wenstob as he and his crew go to extremes to keep the family sawmill, and their way of life, alive.",2020,tt13322572,6.5,577.0
ts255809,Carmel: Who Killed Maria Marta?,SHOW,"Documentary series on the circumstances surrounding the death of MarÃƒÂ­a Marta GarcÃƒÂ­a Belsunce, one of the most controversial criminal cases in Argentina.",2020,tt13244092,7.0,2375.0
tm884369,"Best Wishes, Warmest Regards: A Schitt's Creek Farewell",MOVIE,"Interviews with the cast, creators, journalists and celebrity fans, plus behind-the-scenes footage from season six.",2020,tt12004838,8.6,1357.0
tm836662,Go!,MOVIE,"Jack is a charismatic larrikin who has just discovered the one thing he's really good at Ã¢â‚¬â€ go-kart racing. With the support of his mentor, Patrick, an old race car driver with a secret past, and his best mates Colin and Mandy, Jack must learn to control his recklessness if he is to defeat the best drivers in Australia, including the ruthless champion Dean, and win the National title.",2020,tt8116640,5.9,2723.0
ts226588,100 Humans: Life's Questions. Answered.,SHOW,"One hundred hardy souls from diverse backgrounds participate in playful experiments exploring age, sex, happiness and other aspects of being human.",2020,tt11823088,5.7,3958.0
ts223895,"Hi Bye, Mama!",SHOW,"When the ghost of a woman gains a second chance at life for 49 days, she reappears in front of her remarried husband and young daughter.",2020,tt11804034,8.0,1561.0
ts251615,(Un)Well,SHOW,"This docuseries takes a deep dive into the lucrative wellness industry, which touts health and healing. But do the products live up to the promises?",2020,tt12759384,6.4,1041.0
tm889629,Lady Driver,MOVIE,"When a rebellious teen embarks on a solo summer journey to connect with her roots, she finds herself in a new world, geared up for the ride of her life, and discovers she had the drive in her all along.",2020,tt7562334,5.8,1463.0
ts254568,The Last Word,SHOW,A story about a funeral eulogy speaker who loses faith in her work and tries to sabotage her husband's funeral.,2020,tt10506510,7.0,948.0
tm977997,Captain Underpants: Mega Blissmas,MOVIE,Christmas gets weird - really weird - after George and Harold go back in time to change up a few of their beloved holiday's traditions.,2020,tt13411948,5.3,155.0
ts226617,The Innocence Files,SHOW,The personal stories behind eight cases of wrongful conviction that the Innocence Project and organizations within the Innocence Network have worked to highlight and overturn.,2020,tt11958922,8.0,2622.0
tm917974,Hard Kill,MOVIE,"The work of billionaire tech CEO Donovan Chalmers is so valuable that he hires mercenaries to protect it, and a terrorist group kidnaps his daughter just to get it.",2020,tt11656172,3.4,19728.0
ts213820,Next in Fashion,SHOW,"18 budding fashion designers compete for a $250,000 prize and the opportunity to launch a clothing line with Net-a-Porter.",2020,tt10394770,7.3,3572.0
ts88841,The School Nurse Files,SHOW,"Wielding a light-up sword through the dark corners of a high school, a nurse with an unusual gift protects students from monsters only she can see.",2020,tt12879522,6.4,1147.0
tm916997,Work It,MOVIE,A brilliant but clumsy high school senior vows to get into her late father's alma mater by transforming herself and a misfit squad into dance champions.,2020,tt10276470,6.1,12828.0
tm852662,Ultras,MOVIE,An aging soccer fanatic faces down the reality of his past while struggling to give himself and a young follower very different futures.,2020,tt10937434,6.2,4831.0
tm849937,Jungle Beat: The Movie,MOVIE,The Jungle Beat animals think itÃ¢â‚¬â„¢s the best thing ever when an alien arrives in the jungle bringing with him the power of speech. They also surprisingly think itÃ¢â‚¬â„¢s the best thing ever when they find out that heÃ¢â‚¬â„¢s been sent to conquer them.,2020,tt12139700,5.5,983.0
tm932609,The Binding,MOVIE,"While visiting her fiancÃƒÂ©'s mother in southern Italy, a woman must fight the mysterious and malevolent curse intent on claiming her daughter.",2020,tt10914452,4.8,4145.0
tm851346,Residue,MOVIE,"A young filmmaker returns home after many years away, to write a script about his childhood, only to find his neighborhood unrecognizable and his childhood friends scattered to the wind.",2020,tt11568878,6.5,570.0
ts252661,La LÃƒÂ­nea: Shadow of Narco,SHOW,"Go inside La LÃƒÂ­nea, the Spanish beach town turned into Europe's drug trafficking hub, and meet the law enforcement officials determined to change that.",2020,tt12875794,6.4,386.0
ts314648,The Witcher: A Look Inside the Episodes,SHOW,"With series creator Lauren S. Hissrich as your guide, take an in-depth journey into the stories and themes powering the first season of The Witcher.",2020,tt12748032,7.1,151.0
tm894619,Feel the Beat,MOVIE,"After failing to make it on Broadway, April returns to her hometown and reluctantly begins training a misfit group of young dancers for a competition.",2020,tt10714856,6.3,10749.0
tm885805,Debt Collectors,MOVIE,"A pair of debt collectors are thrust into an explosively dangerous situation, chasing down various lowlifes while also evading a vengeful kingpin.",2020,tt10933680,5.7,4230.0
tm918853,All Together Now,MOVIE,"An optimistic, talented teen clings to a huge secret: she's homeless and living on a school bus. When tragedy strikes, can she learn to accept a helping hand?",2020,tt3155342,6.5,4182.0
tm814644,Coffee & Kareem,MOVIE,"Twelve-year-old Kareem Manning hires a criminal to scare his mom's new boyfriend -police officer James Coffee - but it backfires, forcing Coffee and Kareem to team up in order to save themselves from Detroit's most ruthless drug kingpin.",2020,tt9898858,5.1,13469.0
tm850822,Fortune Feimster: Sweet & Salty,MOVIE,"Actor, comedian and writer Fortune Feimster takes the stage and riffs on her southern roots, sexual awakenings, showbiz career and more.",2020,tt11488724,6.9,949.0
tm857187,Tom Segura: Ball Hog,MOVIE,"Tom Segura scores laughs with uncomfortably candid stories about mothers, fathers, following your dreams Ã¢â‚¬â€ and other things you'd rather not think about.",2020,tt11861072,7.3,2848.0
ts225102,Record of Youth,SHOW,"In a cutthroat world where the life youÃ¢â‚¬â„¢re born into decides your success, three aspiring youths are determined to change that perception as they fight for their dreams.",2020,tt12850322,7.3,2278.0
tm925785,Dark Forces,MOVIE,"In search of his sister, a renegade criminal seeks answers at a sordid hotel where he encounters a sinister guest and romances a mysterious waitress.",2020,tt12536776,2.7,586.0
tm514494,Offering to the Storm,MOVIE,Inspector Amaia Salazar confronts the origins of her nightmares as she unfolds the darkest secrets of the Baztan valley.,2020,tt7304824,6.2,6215.0
ts187443,The Minions of Midas,SHOW,"Los Favoritos de Midas is based on the 1901 short story by Jack London. The six-part series follows Victor, a rich businessman, who is blackmailed in a strange way by a mysterious organization.",2020,tt10147520,6.6,4065.0
tm843938,18 Presents,MOVIE,"Elisa is only forty when an incurable disease takes her from her husband and their daughter. Before her heart stops, Elisa finds a way to stay close to her: a gift for every birthday up to her adult age, 18 gifts to try to accompany her child's growth year after year.",2020,tt10816484,6.9,3739.0
tm674099,Rose Island,MOVIE,"An idealistic engineer builds his own island off the Italian coast and declares it a nation, drawing the world's attention. Values are tested when the Italian Government declares him an enemy, but to change the world risks must be taken.",2020,tt10287954,7.0,20019.0
tm835432,Sky High,MOVIE,A commentary on Spanish society dressed as a thriller about the misadventures of a gang of young petty criminals after the real estate crash.,2020,tt10978398,5.6,3465.0
tm954543,Wheels of Fortune,MOVIE,"To claim a big inheritance, a down-on-his-luck mechanic must win a series of competitions as outlined in his birth father's will.",2020,tt9735976,5.3,777.0
tm893680,Jo Koy: In His Elements,MOVIE,"Jo Koy returns to the Philippines to show off the local culture and headline a special featuring Filipino American comedians, DJs and hip-hop dancers.",2020,tt12357266,5.4,469.0
ts223238,My Holo Love,SHOW,"Go Nan Do, the owner, and creator of an IT research company must hide his existence from the world after his involvement as a hacker in a major case ten years ago. Presumed dead, the only people who knew of his existence are his step-sister and his companies CEO. Han So Yeon, an assistant manager at a glasses company, keeps her distance from people, due to her inability to recognize peopleÃ¢â‚¬â„¢s faces.",2020,tt11058644,7.6,2401.0
ts288353,Omniscient,SHOW,"In a city where citizens are monitored 24/7, a tech employee must outsmart her surveillance drone in order to investigate a murder.",2020,tt11542920,6.5,2089.0
tm915043,The F**k-It List,MOVIE,"After a prank blows up a studious high school senior's life, he shares a list of certain things he wishes he'd done differently Ã¢â‚¬â€ and maybe still can.",2020,tt8145202,5.1,5866.0
tm887369,Jerry Seinfeld: 23 Hours to Kill,MOVIE,"Jerry Seinfeld takes the stage in New York and tackles talking vs. texting, bad buffets vs. so-called ""great"" restaurants and the magic of Pop Tarts.",2020,tt12117854,6.7,5061.0
ts251512,Immigration Nation,SHOW,"With unprecedented access to ICE operations, as well as moving portraits of immigrants, this docuseries takes a deep look at U.S. immigration today.",2020,tt12754910,7.4,1096.0
ts254916,The Cabin with Bert Kreischer,SHOW,"Fast-living comic Bert Kreischer heads to a cabin for some self-care and invites his funny friends to join his quest to cleanse his mind, body and soul.",2020,tt13148876,6.6,1637.0
ts223456,Pandemic: How to Prevent an Outbreak,SHOW,"In this docuseries, meet the heroes on the front lines of the battle against influenza and learn about their efforts to stop the next global outbreak.",2020,tt11497904,6.3,2759.0
tm861718,Villain,MOVIE,"After 10 years, Eddie Franks is out of prison and trying to stay on the straight and narrow, but his drug-mule brother, Sean has other ideas. Rival gangster brothers demand Sean repay his debt to them, causing Eddie to get tangled in the crossfire, and he ends up using his life savings to calling in favours with mobster friends to try and help.",2020,tt9820352,5.9,3243.0
ts110635,Luna Nera,SHOW,A group of women are suspected of witchcraft in 17th century Italy.,2020,tt8403622,6.0,2883.0
ts191121,Reality Z,SHOW,"A zombie apocalypse that imprisons participants and producers of a reality show called Olimpo, The House of the Gods. The studio becomes a shelter for those who seek salvation in Rio de Janeiro where chaos and hopelessness begin to rule.",2020,tt10241238,5.6,2437.0
ts236051,The Least Expected Day: Inside the Movistar Team 2019,SHOW,"Pro cyclingÃ¢â‚¬â„¢s Movistar Team sets their sights on victory while on the road as they face challenges, controversy and internal conflict.",2020,tt12048124,7.4,756.0
ts269442,The Surgeon's Cut,SHOW,"They're philosophers, storytellers and pioneers in their fields. Four surgeons reflect on their lives and professions in this inspiring docuseries.",2020,tt13487106,8.5,1010.0
tm898699,Larry the Cable Guy: Remain Seated,MOVIE,"Larry the Cable Guy is back to Git R Done. Remain Seated, his latest solo special, will show you why this Grammy nominated, multi-platinum recording artist, and Billboard award winner is at the top of his game. Coming to you straight from the Rialto Square Theatre in Joliet, IL to your seat at home!",2020,tt11464488,6.6,258.0
ts269501,BREAK IT ALL: The History of Rock in Latin America,SHOW,"Soda Stereo, CafÃƒÂ© Tacvba, Aterciopelados and others figure in this 50-year history of Latin American rock through dictatorships, disasters and dissent.",2020,tt13570366,7.6,1215.0
tm848443,World Famous Lover,MOVIE,"An amalgamation of four different love stories: Seenayya and Suvarna, a middle-class couple in a small town; Gautham, an uber-cool youngster romancing in the streets of Paris with his girlfriend Iza, Union Leader Srinu head over heels in love with his boss lady, and and the first college romance.",2020,tt10991188,5.0,3130.0
tm898773,Bulbbul,MOVIE,"A child bride grows up to be an enigmatic woman presiding over her household, harboring a painful past as supernatural murders of men plague her village.",2020,tt12393526,6.5,11654.0
ts103213,Queen Sono,SHOW,A drama about a secret agent who fights crime while dealing with crises in her personal life.,2020,tt9426290,5.9,1226.0
ts223948,The Goop Lab,SHOW,"Leading with curiosity and keeping it real, Gwyneth Paltrow and her goop team look at psychedelics, energy work and other challenging wellness topics.",2020,tt11561206,2.5,3306.0
tm883441,Money Heist: The Phenomenon,MOVIE,A documentary on why 'Money Heist' sparked a wave of enthusiasm around the world for a lovable group of thieves and their professor.,2020,tt12078990,7.4,3419.0
ts238242,The Great Heist,SHOW,"Based on the 1994 robbery of US$33 million from Colombia's central bank, which turned the country upside down.",2020,tt12624844,7.3,2528.0
ts251621,World's Most Wanted,SHOW,Heinous criminals have avoided capture despite massive rewards and global investigations. This docuseries profiles some of the worldÃ¢â‚¬â„¢s most wanted.,2020,tt12753698,7.1,2481.0
tm822596,Into the Beat,MOVIE,A ballerina discovers hip-hop by chance and is faced with an impossible choice: Does she pursue her family's legacy or her newfound love.,2020,tt10662234,5.3,1313.0
ts250920,Home Game,SHOW,"This docuseries profiles unique and dangerous traditional sports from around the world, as well as the communities and cultures where they thrive.",2020,tt12429046,7.0,841.0
tm933447,Michael McIntyre: Showman,MOVIE,"Charming comic Michael McIntyre talks family, technology, sharks, accents and the time he confused himself for a world leader in this stand-up special.",2020,tt11860624,7.1,1219.0
tm456074,Jezebel,MOVIE,"A true story. In the last days of her motherÃ¢â‚¬â„¢s life, 19-year-old Tiffany crashes with five family members in a Las Vegas studio apartment. In order to make ends meet, her sister, a phone sex operator, introduces her to the world of fetish cam girls.",2020,tt7103742,6.9,1304.0
tm875736,U Turn,MOVIE,U turn tells the story of a budding investigator and a cop who will uncover the new conspiracies of a bike gang.,2020,tt11638656,4.3,268.0
ts252166,Private Lives,SHOW,"In a world where data is no longer private, con artists uncover a sinister surveillance scheme headed by the government and a greedy corporation.",2020,tt12560270,6.7,595.0
tm919106,Rising Phoenix,MOVIE,"The history and current standing of the Paralympic Games, which has grown to become the world's third largest sporting event.",2020,tt10851618,8.1,1659.0
ts233530,Win the Wilderness: Alaska,SHOW,"Six British couples compete to impress the current, elderly owners of a remote yet breathtaking property in Alaska. The winners will win the property deep within the Alaskan wilderness.",2020,tt11718294,6.9,724.0
